1  8.5520858569707315E-05
2  7.0800614097898413E-05
3  2.3133074170312339E-05
4  5.1762887738134171E-06
5  2.0283698947223850E-06
6  3.1504372847564863E-07
7  5.0271158395137722E-08
8  1.7301678616851875E-08
9  3.5349630739932123E-09
