1  5.5215034440154374E-03
2  1.0960880574927301E-03
3  2.1769991686748536E-04
4  4.1921446116299019E-05
5  7.0987655642756795E-06
6  1.1682620316566268E-06
7  1.8472581418819214E-07
8  2.9742803161966238E-08
9  4.6733648374285394E-09
