1  7.8650434368798362E-05
2  7.1770074486577307E-05
3  1.9759069733892008E-05
4  4.3736017694524333E-06
5  1.3586842214122897E-06
6  1.6683256781326440E-07
7  3.6592997717463121E-08
8  5.7039428284859964E-09
