1  2.9878803322663066E-03
2  1.9526093131390700E-04
3  2.1879522169987181E-04
4  2.3954396841234679E-05
5  1.6009522025656079E-06
6  2.7743753053447808E-07
7  9.1689136477223142E-08
8  2.6923395046896831E-08
9  7.7951066556604088E-09
