1  1.9375169370977393E-02
2  4.5625752307652376E-03
3  1.5971921613550359E-03
4  2.2056105388079737E-04
5  3.0185963917775704E-05
6  5.1236574622577467E-06
7  5.0063606148502233E-07
8  1.4752919713146981E-07
9  1.7562222331558787E-08
10  3.0322841147106293E-09
