1  7.2940862528306596E-03
2  5.5725573008661343E-04
3  4.0923083572781231E-04
4  7.6899387342590200E-05
5  2.5208888822975044E-05
6  8.3487363903339339E-06
7  2.6651277414288819E-06
8  8.5557150187090273E-07
9  2.7275536236418553E-07
10  8.7979158307534082E-08
11  2.8078292174075351E-08
12  9.0385177607498268E-09
