1  5.2347823455352836E-03
2  4.2841762717322631E-05
3  3.2999701934357168E-05
4  3.3499108097080086E-05
5  3.4021591983359511E-05
6  3.4551402902850243E-05
7  3.5087734510004856E-05
8  3.5629723995633372E-05
9  3.6176354586079385E-05
10  3.6726441458752514E-05
11  3.7278617102381201E-05
12  3.8023372867803899E-06
13  6.1644590806899337E-07
14  1.0762930441561606E-07
15  1.8697780382199058E-08
16  3.1780249005354150E-09
