1  9.0787073109798186E-04
2  2.3396363735518978E-04
3  2.7034626565661319E-04
4  8.4109910527430428E-05
5  3.6433007887107468E-05
6  1.2413343808214042E-05
7  9.7056013831273674E-07
8  7.4759005654230376E-07
9  1.4674076021591347E-07
10  3.5278773330735541E-08
11  1.3855645632358356E-08
12  2.0407088460697891E-09
