1  1.7033452438200192E-03
2  1.7070818884674415E-04
3  1.9861312036504989E-04
4  3.3466118461539665E-05
5  4.3960726739519226E-06
6  7.3126731009789749E-07
7  1.6204953514276580E-07
8  3.9881888837622502E-08
9  9.9988581099183868E-09
