  1.6809579220839937e-01   5.0099373537785548e-02   1.7948422442056708e-01   1.0900865643741742e-01
  1.6882955366002070e-01   5.0099373537785548e-02   1.8018935869817501e-01   1.0900865643741742e-01
  1.6969295576437524e-01   5.0099373537785548e-02   1.8101907579191706e-01   1.0900865643741742e-01
  1.7070841120439542e-01   5.0099373537785548e-02   1.8199491397006004e-01   1.0900865643741742e-01
  1.7190201762144428e-01   5.0099373537785548e-02   1.8314195269330477e-01   1.0900865643741742e-01
  1.7330409028074770e-01   5.0099373537785548e-02   1.8448932449866090e-01   1.0900865643741742e-01
  1.7494974307330322e-01   5.0099373537785548e-02   1.8607077333398478e-01   1.0900865643741742e-01
  1.7687951010883304e-01   5.0099373537785548e-02   1.8792525189993181e-01   1.0900865643741742e-01
  1.7913999360865107e-01   5.0099373537785548e-02   1.9009754426575023e-01   1.0900865643741742e-01
  1.8178451480278798e-01   5.0099373537785548e-02   1.9263889137212420e-01   1.0900865643741742e-01
  1.8487373252333414e-01   5.0099373537785548e-02   1.9560758549054336e-01   1.0900865643741742e-01
  1.8847617866509889e-01   5.0099373537785548e-02   1.9906948479335071e-01   1.0900865643741742e-01
  1.9266864034038328e-01   5.0099373537785548e-02   2.0309838059902224e-01   1.0900865643741742e-01
  1.9753629547922688e-01   5.0099373537785548e-02   2.0777612768206793e-01   1.0900865643741742e-01
  2.0317248264835086e-01   5.0099373537785548e-02   2.1319242307232283e-01   1.0900865643741742e-01
  2.0967795899236072e-01   5.0099373537785548e-02   2.1944409294703882e-01   1.0900865643741742e-01
  2.1715947617634604e-01   5.0099373537785548e-02   2.2663372413205693e-01   1.0900865643741742e-01
  2.2572748904631401e-01   5.0099373537785548e-02   2.3486746215720228e-01   1.0900865643741742e-01
  2.3549281409685086e-01   5.0099373537785548e-02   2.4425180009142039e-01   1.0900865643741742e-01
  2.4656208594919266e-01   5.0099373537785548e-02   2.5488921228308048e-01   1.0900865643741742e-01
  2.5903193253319851e-01   5.0099373537785548e-02   2.6687255679302418e-01   1.0900865643741742e-01
  2.7298191498944652e-01   5.0099373537785548e-02   2.8027829074129135e-01   1.0900865643741742e-01
  2.8846646224493205e-01   5.0099373537785548e-02   2.9515871954953232e-01   1.0900865643741742e-01
  3.0550626669224268e-01   5.0099373537785548e-02   3.1153372831155657e-01   1.0900865643741742e-01
  3.2407987189789517e-01   5.0099373537785548e-02   3.2938269770116380e-01   1.0900865643741742e-01
  3.4411642858375013e-01   5.0099373537785548e-02   3.4863754257372059e-01   1.0900865643741742e-01
  3.6549075348247662e-01   5.0099373537785548e-02   3.6917796359681759e-01   1.0900865643741742e-01
  3.8802182086820958e-01   5.0099373537785548e-02   3.9082999763276960e-01   1.0900865643741742e-01
  4.1147558714936683e-01   5.0099373537785548e-02   4.1336873213198122e-01   1.0900865643741742e-01
  4.3557257743767136e-01   5.0099373537785548e-02   4.3652559571744776e-01   1.0900865643741742e-01
  4.6000000000000002e-01   5.0099373537785548e-02   4.6000000000000008e-01   1.0900865643741742e-01
