1  3.4465433915308870E-02
2  8.5497634262643341E-03
3  8.4384225024149526E-03
4  1.3766808236880763E-03
5  4.9346493840572608E-04
6  2.2422117252199832E-04
7  7.2251628340945749E-05
8  2.2926675037703698E-05
9  6.8349872940435875E-06
10  1.9569964190936497E-06
11  5.5176692001305666E-07
12  1.5934003549409381E-07
13  4.5477949459687994E-08
14  1.3115313100379957E-08
15  3.8148294150981394E-09
