1  1.8811180620882452E-02
2  4.3094878227812391E-03
3  1.3922461212921339E-03
4  1.7315313094455607E-04
5  2.1928482955434491E-05
6  3.1225827776374344E-06
7  3.2307502899661190E-07
8  7.3755005771003016E-08
9  4.0497629438579251E-09
