1  8.4980743768769099E-03
2  1.9216924149080356E-04
3  4.1369599284947639E-05
4  4.0143053745641568E-05
5  3.9102491141206610E-05
6  3.8092476740060860E-05
7  3.7075951494367765E-05
8  3.6061258633298569E-05
9  3.5055781337436354E-05
10  3.4066116867243037E-05
11  3.3097963573261228E-05
12  6.4597715874043427E-06
13  1.0375600353899604E-06
14  1.8409343998210132E-07
15  3.4497732467327751E-08
16  6.6765795165410586E-09
