  1.8962865335954451e-01  -2.5671303640371734e-02   4.6000000000000002e-01  -2.5671303640371734e-02
  1.8953851299564209e-01  -2.4174014518393103e-02   4.6000000000000002e-01  -2.4174014518393103e-02
  1.8944837263173966e-01  -2.2676725396414472e-02   4.6000000000000002e-01  -2.2676725396414472e-02
  1.8935823226783724e-01  -2.1179436274435845e-02   4.6000000000000002e-01  -2.1179436274435845e-02
  1.8926809190393479e-01  -1.9682147152457211e-02   4.6000000000000002e-01  -1.9682147152457211e-02
  1.8917795154003236e-01  -1.8184858030478583e-02   4.6000000000000002e-01  -1.8184858030478583e-02
  1.8908781117612994e-01  -1.6687568908499952e-02   4.6000000000000002e-01  -1.6687568908499952e-02
  1.8899767081222751e-01  -1.5190279786521321e-02   4.6000000000000002e-01  -1.5190279786521321e-02
  1.8890753044832509e-01  -1.3692990664542690e-02   4.6000000000000002e-01  -1.3692990664542690e-02
  1.8881739008442266e-01  -1.2195701542564059e-02   4.6000000000000002e-01  -1.2195701542564059e-02
  1.8872724972052024e-01  -1.0698412420585428e-02   4.6000000000000002e-01  -1.0698412420585428e-02
  1.8863710935661782e-01  -9.2011232986067976e-03   4.6000000000000002e-01  -9.2011232986067976e-03
  1.8854696899271539e-01  -7.7038341766281701e-03   4.6000000000000002e-01  -7.7038341766281701e-03
  1.8845682862881294e-01  -6.2065450546495392e-03   4.6000000000000002e-01  -6.2065450546495392e-03
  1.8836668826491051e-01  -4.7092559326709083e-03   4.6000000000000002e-01  -4.7092559326709083e-03
  1.8827654790100809e-01  -3.2119668106922773e-03   4.6000000000000002e-01  -3.2119668106922773e-03
  1.8818640753710567e-01  -1.7146776887136464e-03   4.6000000000000002e-01  -1.7146776887136464e-03
  1.8809626717320324e-01  -2.1738856673501547e-04   4.6000000000000002e-01  -2.1738856673501547e-04
  1.8800612680930082e-01   1.2799005552436155e-03   4.6000000000000002e-01   1.2799005552436155e-03
  1.8791598644539839e-01   2.7771896772222464e-03   4.6000000000000002e-01   2.7771896772222464e-03
  1.8782584608149594e-01   4.2744787992008773e-03   4.6000000000000002e-01   4.2744787992008773e-03
  1.8773570571759352e-01   5.7717679211795048e-03   4.6000000000000002e-01   5.7717679211795048e-03
  1.8764556535369109e-01   7.2690570431581392e-03   4.6000000000000002e-01   7.2690570431581392e-03
  1.8755542498978867e-01   8.7663461651367666e-03   4.6000000000000002e-01   8.7663461651367666e-03
  1.8746528462588624e-01   1.0263635287115394e-02   4.6000000000000002e-01   1.0263635287115394e-02
  1.8737514426198382e-01   1.1760924409094028e-02   4.6000000000000002e-01   1.1760924409094028e-02
  1.8728500389808139e-01   1.3258213531072656e-02   4.6000000000000002e-01   1.3258213531072656e-02
  1.8719486353417897e-01   1.4755502653051290e-02   4.6000000000000002e-01   1.4755502653051290e-02
  1.8710472317027654e-01   1.6252791775029918e-02   4.6000000000000002e-01   1.6252791775029918e-02
  1.8701458280637409e-01   1.7750080897008552e-02   4.6000000000000002e-01   1.7750080897008552e-02
  1.8692444244247167e-01   1.9247370018987180e-02   4.6000000000000002e-01   1.9247370018987180e-02
  1.8683430207856924e-01   2.0744659140965814e-02   4.6000000000000002e-01   2.0744659140965814e-02
  1.8674416171466682e-01   2.2241948262944441e-02   4.6000000000000002e-01   2.2241948262944441e-02
  1.8665402135076439e-01   2.3739237384923069e-02   4.6000000000000002e-01   2.3739237384923069e-02
  1.8656388098686197e-01   2.5236526506901703e-02   4.6000000000000002e-01   2.5236526506901703e-02
  1.8647374062295954e-01   2.6733815628880331e-02   4.6000000000000002e-01   2.6733815628880331e-02
  1.8638360025905709e-01   2.8231104750858965e-02   4.6000000000000002e-01   2.8231104750858965e-02
  1.8629345989515467e-01   2.9728393872837593e-02   4.6000000000000002e-01   2.9728393872837593e-02
  1.8620331953125224e-01   3.1225682994816227e-02   4.6000000000000002e-01   3.1225682994816227e-02
  1.8611317916734982e-01   3.2722972116794855e-02   4.6000000000000002e-01   3.2722972116794855e-02
  1.8602303880344739e-01   3.4220261238773482e-02   4.6000000000000002e-01   3.4220261238773482e-02
