 -3.4999999999999998e-01   8.3060348200398367e-04  -5.4831170336188922e-02   8.3060348200398367e-04
 -3.4999999999999998e-01   2.0407725251590479e-03  -5.5717449573782329e-02   2.0407725251590479e-03
 -3.4999999999999998e-01   3.2509415683141117e-03  -5.6603728811375743e-02   3.2509415683141117e-03
 -3.4999999999999998e-01   4.4611106114691755e-03  -5.7490008048969150e-02   4.4611106114691755e-03
 -3.4999999999999998e-01   5.6712796546242398e-03  -5.8376287286562564e-02   5.6712796546242398e-03
 -3.4999999999999998e-01   6.8814486977793040e-03  -5.9262566524155971e-02   6.8814486977793040e-03
 -3.4999999999999998e-01   8.0916177409343683e-03  -6.0148845761749385e-02   8.0916177409343683e-03
 -3.4999999999999998e-01   9.3017867840894317e-03  -6.1035124999342792e-02   9.3017867840894317e-03
 -3.4999999999999998e-01   1.0511955827244495e-02  -6.1921404236936206e-02   1.0511955827244495e-02
 -3.4999999999999998e-01   1.1722124870399558e-02  -6.2807683474529613e-02   1.1722124870399558e-02
 -3.4999999999999998e-01   1.2932293913554625e-02  -6.3693962712123020e-02   1.2932293913554625e-02
 -3.4999999999999998e-01   1.4142462956709689e-02  -6.4580241949716427e-02   1.4142462956709689e-02
 -3.4999999999999998e-01   1.5352631999864752e-02  -6.5466521187309848e-02   1.5352631999864752e-02
 -3.4999999999999998e-01   1.6562801043019815e-02  -6.6352800424903255e-02   1.6562801043019815e-02
 -3.4999999999999998e-01   1.7772970086174882e-02  -6.7239079662496662e-02   1.7772970086174882e-02
 -3.4999999999999998e-01   1.8983139129329946e-02  -6.8125358900090069e-02   1.8983139129329946e-02
 -3.4999999999999998e-01   2.0193308172485009e-02  -6.9011638137683490e-02   2.0193308172485009e-02
 -3.4999999999999998e-01   2.1403477215640072e-02  -6.9897917375276897e-02   2.1403477215640072e-02
 -3.4999999999999998e-01   2.2613646258795136e-02  -7.0784196612870304e-02   2.2613646258795136e-02
 -3.4999999999999998e-01   2.3823815301950203e-02  -7.1670475850463711e-02   2.3823815301950203e-02
 -3.4999999999999998e-01   2.5033984345105266e-02  -7.2556755088057118e-02   2.5033984345105266e-02
 -3.4999999999999998e-01   2.6244153388260329e-02  -7.3443034325650539e-02   2.6244153388260329e-02
 -3.4999999999999998e-01   2.7454322431415393e-02  -7.4329313563243946e-02   2.7454322431415393e-02
 -3.4999999999999998e-01   2.8664491474570456e-02  -7.5215592800837353e-02   2.8664491474570456e-02
 -3.4999999999999998e-01   2.9874660517725520e-02  -7.6101872038430773e-02   2.9874660517725520e-02
 -3.4999999999999998e-01   3.1084829560880586e-02  -7.6988151276024180e-02   3.1084829560880586e-02
 -3.4999999999999998e-01   3.2294998604035646e-02  -7.7874430513617587e-02   3.2294998604035646e-02
 -3.4999999999999998e-01   3.3505167647190713e-02  -7.8760709751210994e-02   3.3505167647190713e-02
 -3.4999999999999998e-01   3.4715336690345780e-02  -7.9646988988804401e-02   3.4715336690345780e-02
 -3.4999999999999998e-01   3.5925505733500840e-02  -8.0533268226397808e-02   3.5925505733500840e-02
 -3.4999999999999998e-01   3.7135674776655907e-02  -8.1419547463991229e-02   3.7135674776655907e-02
 -3.4999999999999998e-01   3.8345843819810967e-02  -8.2305826701584636e-02   3.8345843819810967e-02
 -3.4999999999999998e-01   3.9556012862966033e-02  -8.3192105939178043e-02   3.9556012862966033e-02
 -3.4999999999999998e-01   4.0766181906121100e-02  -8.4078385176771464e-02   4.0766181906121100e-02
 -3.4999999999999998e-01   4.1976350949276160e-02  -8.4964664414364871e-02   4.1976350949276160e-02
 -3.4999999999999998e-01   4.3186519992431227e-02  -8.5850943651958278e-02   4.3186519992431227e-02
 -3.4999999999999998e-01   4.4396689035586287e-02  -8.6737222889551685e-02   4.4396689035586287e-02
 -3.4999999999999998e-01   4.5606858078741354e-02  -8.7623502127145092e-02   4.5606858078741354e-02
 -3.4999999999999998e-01   4.6817027121896421e-02  -8.8509781364738499e-02   4.6817027121896421e-02
 -3.4999999999999998e-01   4.8027196165051481e-02  -8.9396060602331920e-02   4.8027196165051481e-02
 -3.4999999999999998e-01   4.9237365208206547e-02  -9.0282339839925327e-02   4.9237365208206547e-02
