1  2.3288466092875254E-03
2  1.8112061413816954E-04
3  2.0768127332197369E-04
4  2.9540392682274051E-05
5  3.1324391769263994E-06
6  4.0986907816050022E-07
7  8.5247352406053398E-08
8  2.1526546173215788E-08
9  5.6902119695554164E-09
