1  3.0246223526405866E-02
2  9.7019714912009264E-03
3  8.7109833688171555E-03
4  1.0577320701875541E-03
5  1.2890650758210634E-03
6  3.2110498940884455E-04
7  1.2448395602099550E-04
8  3.5895766480872626E-05
9  9.8862852367471250E-06
10  2.5694852785572602E-06
11  6.5974824815351945E-07
12  1.6702056044079604E-07
13  4.2250002279158992E-08
14  1.0729310721437627E-08
15  2.6814299037483918E-09
