 -8.3706795905566053e-02  -7.1975098695445938e-02  -5.8789353310845380e-02  -1.7393773550861913e-02
 -8.0026199774863999e-02  -7.3526855636738164e-02  -5.8340604680268381e-02  -1.7582821411512243e-02
 -7.6691656591247021e-02  -7.4721635155070965e-02  -5.7909673677971882e-02  -1.7737101131834104e-02
 -7.3685139405712016e-02  -7.5637678244865364e-02  -5.7496940598407556e-02  -1.7862750989392467e-02
 -7.0989871196225407e-02  -7.6335484045789839e-02  -5.7103567864067548e-02  -1.7964510268001093e-02
 -6.8563854328557258e-02  -7.6867898182948050e-02  -5.6727224413158514e-02  -1.8047032903305258e-02
 -6.6418603930769343e-02  -7.7265722905852693e-02  -5.6374047149818717e-02  -1.8112473805957433e-02
 -6.4458305779714023e-02  -7.7571069718937929e-02  -5.6032197839447899e-02  -1.8165676824193223e-02
 -6.2536835729090315e-02  -7.7817804779623162e-02  -5.5677113660171043e-02  -1.8211226173422468e-02
 -6.0600714856693161e-02  -7.8015024503301056e-02  -5.5296803759684397e-02  -1.8249913216907335e-02
 -5.8678308942380193e-02  -7.8160976351252034e-02  -5.4894119093715096e-02  -1.8280429366532038e-02
 -5.6761187802931531e-02  -7.8258174445550444e-02  -5.4464766489374268e-02  -1.8302136808372983e-02
 -5.4852005654824190e-02  -7.8308096564208285e-02  -5.4006551281429380e-02  -1.8314053469060020e-02
 -5.2948924899736488e-02  -7.8312415887733855e-02  -5.3516167694897088e-02  -1.8315097317556595e-02
 -5.1050224962146486e-02  -7.8272633291212299e-02  -5.2990177506075979e-02  -1.8304003290792067e-02
 -4.9153063934436365e-02  -7.8190047179911293e-02  -5.2424693632066054e-02  -1.8279309919203283e-02
 -4.7253866717421066e-02  -7.8065682789540930e-02  -5.1815445107462429e-02  -1.8239334057635961e-02
 -4.5348297802919733e-02  -7.7900237849213794e-02  -5.1157735380070894e-02  -1.8182146494606821e-02
 -4.3431355714322301e-02  -7.7694043371310764e-02  -5.0446432284813970e-02  -1.8105548670486690e-02
 -4.1497450848696535e-02  -7.7447037966558177e-02  -4.9675952532938085e-02  -1.8007050498517283e-02
 -3.9540502000286512e-02  -7.7158758241356429e-02  -4.8840251970300126e-02  -1.7883850814223050e-02
 -3.7554043917441687e-02  -7.6828346189431379e-02  -4.7932820085682490e-02  -1.7732821779798139e-02
 -3.5531349345108015e-02  -7.6454575631482530e-02  -4.6946680912312778e-02  -1.7550499327624081e-02
 -3.3465566453464310e-02  -7.6035899982482821e-02  -4.5874401733791745e-02  -1.7333082273400913e-02
 -3.1349872900436573e-02  -7.5570524080808013e-02  -4.4708111355648394e-02  -1.7076443479659153e-02
 -2.9177646800326570e-02  -7.5056502951715801e-02  -4.3439529652814814e-02  -1.6776157229492238e-02
 -2.6942653342307055e-02  -7.4491870090314771e-02  -4.2060009968944795e-02  -1.6427547751867985e-02
 -2.4639243168040385e-02  -7.3874796784753338e-02  -4.0560595551006086e-02  -1.6025764482583995e-02
 -2.2262554437151114e-02  -7.3203781716351793e-02  -3.8932090463827937e-02  -1.5565889937979792e-02
 -1.9808704003433229e-02  -7.2477865949680087e-02  -3.7165144179254976e-02  -1.5043085681769958e-02
 -1.7274942891215551e-02  -7.1696861580166082e-02  -3.5250347005285294e-02  -1.4452780253483186e-02
 -1.4659735368435723e-02  -7.0861571664685929e-02  -3.3178330359307860e-02  -1.3790899340242042e-02
 -1.1962694175877388e-02  -6.9973962615579255e-02  -3.0939860699256652e-02  -1.3054131706273729e-02
 -9.1842643579701892e-03  -6.9037227113029578e-02  -2.8525908142384496e-02  -1.2240212968650226e-02
 -6.3249642062821743e-03  -6.8055636300613009e-02  -2.5927655799430707e-02  -1.1348189855689184e-02
 -3.3839036847147681e-03  -6.7034039541887663e-02  -2.3136397139217099e-02  -1.0378598476356790e-02
 -3.5592314440422573e-04  -6.5976732838778085e-02  -2.0143212203673135e-02  -9.3334349855903904e-03
  2.7711457143831178e-03  -6.4886201847494801e-02  -1.6938587148052339e-02  -8.2158707165455921e-03
  6.0166002751911585e-03  -6.3762758447599988e-02  -1.3512545177104006e-02  -7.0299418605214142e-03
  9.4046910336786985e-03  -6.2605076029455892e-02  -9.8552572713161736e-03  -5.7803068588827000e-03
  1.2959928861116051e-02  -6.1411700924786358e-02  -5.9582253676497433e-03  -4.4722291975510357e-03
  1.6700730263993491e-02  -6.0183225842739725e-02  -1.8158715673605727e-03  -3.1119068057742743e-03
  2.0634218325873657e-02  -5.8924126672568772e-02   2.5730420293387122e-03  -1.7070495820227577e-03
  2.4753559617592593e-02  -5.7643778204453142e-02   7.2045573397016048e-03  -2.6754166831758405e-04
  2.9038762729146652e-02  -5.6356345742198589e-02   1.2069390553528896e-02   1.1939836049508412e-03
  3.3465461213350672e-02  -5.5078073978070331e-02   1.7154520166373425e-02   2.6623209128726361e-03
  3.8013494620062760e-02  -5.3824299779546454e-02   2.2444866793410689e-02   4.1206553726943146e-03
  4.2668918316391892e-02  -5.2608387694856498e-02   2.7923583955079805e-02   5.5515221621326993e-03
  4.7421879067573842e-02  -5.1441793405939039e-02   3.3571720547842250e-02   6.9377673065081332e-03
  5.2283788555606142e-02  -5.0329438013602082e-02   3.9370130140284794e-02   8.2643963577069858e-03
  5.7278449901162182e-02  -4.9270542035450622e-02   4.5296886004005055e-02   9.5209720339994031e-03
  6.2422441392259720e-02  -4.8263290825953098e-02   5.1330655607546676e-02   1.0702566143195046e-02
  6.7727544394482461e-02  -4.7303834245129489e-02   5.7441501265652666e-02   1.1807901617995477e-02
  7.3550428647955121e-02  -4.6328255931604695e-02   6.3974670657186955e-02   1.2902689180745476e-02
  7.9587300378919715e-02  -4.5381268965015639e-02   7.0528218737426165e-02   1.3930897070400350e-02
  8.5823985020112417e-02  -4.4446815405774213e-02   7.7062844546887832e-02   1.4910091670053333e-02
  9.2213087235249749e-02  -4.3510002619410681e-02   8.3528908469062246e-02   1.5858213112215434e-02
  9.8686830039117615e-02  -4.2557795696261280e-02   8.9877197837853737e-02   1.6791933709006047e-02
  1.0516057306895661e-01  -4.1581926860458432e-02   9.6058675089587514e-02   1.7723683777770040e-02
  1.1154123145183428e-01  -4.0580930641982774e-02   1.0202817179119464e-01   1.8660116748261023e-02
  1.1773441392340479e-01  -3.9561392894532033e-02   1.0774634360752344e-01   1.9601420183997371e-02
  1.2365119209856723e-01  -3.8537731887804232e-02   1.1318133318183200e-01   2.0541723545228152e-02
  1.2921391991153619e-01  -3.7530464545183426e-02   1.1830970388813758e-01   2.1470366575361451e-02
  1.3436603653507659e-01  -3.6562131375621955e-02   1.2311754200232142e-01   2.2374032146841707e-02
  1.3907810052260627e-01  -3.5652588700121182e-02   1.2760034167455270e-01   2.3239355161717237e-02
  1.4334341691214841e-01  -3.4816642661478721e-02   1.3176099832350244e-01   2.4054806952382386e-02
  1.4717181475721908e-01  -3.4063375413010077e-02   1.3560778589896452e-01   2.4811689228699283e-02
  1.5058463020119539e-01  -3.3396400172326729e-02   1.3915271424735912e-01   2.5504459733318312e-02
  1.5361053478807385e-01  -3.2814746159270047e-02   1.4241022469698367e-01   2.6130593383932376e-02
  1.5628228157348270e-01  -3.2314009729399691e-02   1.4539619972933154e-01   2.6690169970706654e-02
  1.5863424177105900e-01  -3.1887523953745563e-02   1.4812723292965732e-01   2.7185335848423378e-02
  1.6070061912514846e-01  -3.1527388700979597e-02   1.5062010674960713e-01   2.7619743691441233e-02
  1.6251422100014634e-01  -3.1225286969983869e-02   1.5289142876446643e-01   2.7998035037388680e-02
  1.6410566983916430e-01  -3.0973073049276247e-02   1.5495738477017373e-01   2.8325399783474543e-02
  1.6550297568417588e-01  -3.0763150454300073e-02   1.5683357687528238e-01   2.8607225359672632e-02
  1.6673129841984261e-01  -3.0588691180423826e-02   1.5853491251396423e-01   2.8848832809745203e-02
  1.6781268168628394e-01  -3.0443758226122306e-02   1.6007551167846809e-01   2.9055285465941817e-02
  1.6876611363440250e-01  -3.0323309479902243e-02   1.6146867336044213e-01   2.9231265201208362e-02
  1.6960792583439480e-01  -3.0223111749099082e-02   1.6272688523498999e-01   2.9381009587175506e-02
  1.7035217052424850e-01  -3.0139639292677937e-02   1.6386183593736781e-01   2.9508290738047695e-02
  1.7101095147751671e-01  -3.0069972591728299e-02   1.6488442997667527e-01   2.9616422292698494e-02
  1.7159471275941246e-01  -3.0011703800508542e-02   1.6580480618609711e-01   2.9708284326351288e-02
  1.7211248698998782e-01  -2.9962852300955231e-02   1.6663236008188378e-01   2.9786358648404378e-02
  1.7257210696070266e-01  -2.9921791408147574e-02   1.6737577009040724e-01   2.9852769093209587e-02
  1.7298038472879393e-01  -2.9887186015612813e-02   1.6804302728470177e-01   2.9909323092104062e-02
  1.7334326226082705e-01  -2.9857940307316533e-02   1.6864146805186234e-01   2.9957552094038359e-02
