1  9.6187847657354781E-04
2  2.3914755977803197E-04
3  2.8055488696172491E-04
4  7.9422795760351713E-05
5  3.3406655483412056E-05
6  9.4903571482655572E-06
7  1.0075923290753732E-06
8  5.3692894911134697E-07
9  7.5914435890880960E-08
10  3.2317464050486908E-08
11  8.1304333857312269E-09
