1  8.3953441373303090E-03
2  6.9403380468174379E-04
3  4.7702944794570597E-04
4  9.5257459712162686E-05
5  3.1253112895355679E-05
6  1.0282673982855981E-05
7  3.2764218658050303E-06
8  1.0509121202928240E-06
9  3.3535812245641250E-07
10  1.0777913939097079E-07
11  3.4365086642219164E-08
12  1.1052585068049593E-08
13  3.5385392051765713E-09
