1  7.0868471060798542E-03
2  8.1324425189495577E-05
3  3.1641090243254345E-05
4  3.1722463239324013E-05
5  3.1782881389243787E-05
6  3.1824551517693813E-05
7  3.1842795925700790E-05
8  3.1836748932539657E-05
9  3.1805810296152589E-05
10  3.1749601472598800E-05
11  3.1667975966573813E-05
12  1.7156548027965580E-06
13  1.3240230068852080E-07
14  1.9244118893398233E-08
15  3.0688776921055291E-09
